professor,department,Quality,Difficulty,aspect,sentiment
Cameron Shelton ,Economics department,4.5,4.0,subject_difficulty,positive
Cameron Shelton ,Economics department,3.5,5.0,doubt_solving,positive
Cameron Shelton ,Economics department,3.5,5.0,subject_difficulty,positive
Cameron Shelton ,Economics department,4.5,4.0,doubt_solving,positive
Cameron Shelton ,Economics department,4.5,4.0,study_material,positive
Cameron Shelton ,Economics department,4.5,4.0,practical_sessions,positive
Cameron Shelton ,Economics department,4.5,4.0,faculty_availability,positive
Cameron Shelton ,Economics department,4.5,4.0,subject_difficulty,positive
Cameron Shelton ,Economics department,5.0,4.0,subject_difficulty,positive
Cameron Shelton ,Economics department,5.0,4.0,practical_sessions,neutral
Cameron Shelton ,Economics department,5.0,4.0,subject_difficulty,neutral
Cameron Shelton ,Economics department,5.0,2.0,explanation_clarity,negative
Cameron Shelton ,Economics department,5.0,2.0,doubt_solving,negative
Cameron Shelton ,Economics department,5.0,2.0,study_material,negative
Cameron Shelton ,Economics department,5.0,2.0,practical_sessions,negative
Cameron Shelton ,Economics department,5.0,2.0,subject_difficulty,negative
Cameron Shelton ,Economics department,4.0,4.0,practical_sessions,negative
Cameron Shelton ,Economics department,4.0,4.0,subject_difficulty,negative
Cameron Shelton ,Economics department,5.0,3.0,subject_difficulty,positive
Cameron Shelton ,Economics department,5.0,3.0,doubt_solving,positive
Cameron Shelton ,Economics department,5.0,4.0,subject_difficulty,positive
Cameron Shelton ,Economics department,5.0,4.0,explanation_clarity,positive
Cameron Shelton ,Economics department,5.0,4.0,doubt_solving,positive
Cameron Shelton ,Economics department,5.0,3.0,explanation_clarity,positive
Cameron Shelton ,Economics department,5.0,3.0,doubt_solving,positive
Cameron Shelton ,Economics department,5.0,3.0,faculty_availability,positive
Cameron Shelton ,Economics department,5.0,4.0,explanation_clarity,positive
Cameron Shelton ,Economics department,5.0,3.0,explanation_clarity,positive
Cameron Shelton ,Economics department,5.0,3.0,doubt_solving,positive
Cameron Shelton ,Economics department,5.0,3.0,practical_sessions,positive
Cameron Shelton ,Economics department,5.0,3.0,faculty_availability,positive
Cameron Shelton ,Economics department,5.0,3.0,subject_difficulty,positive
Eric Hughson ,Economics department,5.0,5.0,study_material,positive
Eric Hughson ,Economics department,5.0,5.0,practical_sessions,positive
Eric Hughson ,Economics department,5.0,1.0,explanation_clarity,positive
Eric Hughson ,Economics department,5.0,1.0,teaching_pace,positive
Eric Hughson ,Economics department,5.0,1.0,doubt_solving,positive
Eric Hughson ,Economics department,5.0,1.0,study_material,positive
Eric Hughson ,Economics department,5.0,1.0,practical_sessions,positive
Eric Hughson ,Economics department,2.5,3.0,study_material,negative
Eric Hughson ,Economics department,2.5,4.0,explanation_clarity,negative
Eric Hughson ,Economics department,2.5,4.0,subject_difficulty,negative
Jonathan Karpel ,Biology department,1.0,4.0,explanation_clarity,negative
Jonathan Karpel ,Biology department,1.0,4.0,doubt_solving,negative
Jonathan Karpel ,Biology department,1.0,4.0,faculty_availability,negative
Jonathan Karpel ,Biology department,4.0,5.0,study_material,negative
Jonathan Karpel ,Biology department,4.0,5.0,practical_sessions,negative
Jonathan Karpel ,Biology department,4.0,5.0,subject_difficulty,negative
Jonathan Karpel ,Biology department,1.5,5.0,explanation_clarity,negative
Jonathan Karpel ,Biology department,1.5,5.0,doubt_solving,negative
Jonathan Karpel ,Biology department,1.5,5.0,practical_sessions,negative
Jonathan Karpel ,Biology department,4.5,1.0,explanation_clarity,positive
Jonathan Karpel ,Biology department,4.5,1.0,practical_sessions,positive
Jonathan Karpel ,Biology department,3.5,5.0,doubt_solving,positive
Jonathan Karpel ,Biology department,3.5,5.0,practical_sessions,positive
Jonathan Karpel ,Biology department,3.5,5.0,faculty_availability,positive
Jonathan Karpel ,Biology department,3.5,5.0,subject_difficulty,positive
Jonathan Karpel ,Biology department,1.0,4.0,explanation_clarity,negative
Jonathan Karpel ,Biology department,1.0,4.0,doubt_solving,negative
Jonathan Karpel ,Biology department,1.0,4.0,study_material,negative
Jonathan Karpel ,Biology department,1.0,4.0,practical_sessions,negative
Jonathan Karpel ,Biology department,4.0,1.0,subject_difficulty,positive
Amir Barnea ,Economics department,2.5,4.0,explanation_clarity,positive
Amir Barnea ,Economics department,2.5,4.0,study_material,positive
Amir Barnea ,Economics department,2.5,4.0,subject_difficulty,positive
Amir Barnea ,Economics department,2.0,2.0,doubt_solving,negative
Amir Barnea ,Economics department,2.0,2.0,study_material,negative
Jamaica Kincaid ,Literature department,2.5,2.0,explanation_clarity,positive
Katherine Noel ,Literature department,4.5,3.0,doubt_solving,positive
Katherine Noel ,Literature department,4.5,3.0,study_material,positive
Katherine Noel ,Literature department,4.5,4.0,study_material,positive
Noel Birondo ,Philosophy department,5.0,3.0,explanation_clarity,positive
Minxin Pei ,Government department,5.0,4.0,explanation_clarity,positive
Minxin Pei ,Government department,5.0,4.0,teaching_pace,positive
Minxin Pei ,Government department,5.0,4.0,doubt_solving,positive
Minxin Pei ,Government department,4.0,4.0,explanation_clarity,positive
Minxin Pei ,Government department,4.0,4.0,doubt_solving,positive
Minxin Pei ,Government department,4.0,4.0,study_material,positive
Minxin Pei ,Government department,4.0,4.0,faculty_availability,positive
Minxin Pei ,Government department,4.0,4.0,subject_difficulty,positive
Minxin Pei ,Government department,5.0,4.0,explanation_clarity,positive
Minxin Pei ,Government department,5.0,4.0,doubt_solving,positive
Minxin Pei ,Government department,5.0,4.0,study_material,positive
Minxin Pei ,Government department,5.0,4.0,practical_sessions,positive
Minxin Pei ,Government department,5.0,4.0,faculty_availability,positive
Minxin Pei ,Government department,5.0,4.0,subject_difficulty,positive
Minxin Pei ,Government department,5.0,4.0,explanation_clarity,positive
Minxin Pei ,Government department,5.0,4.0,explanation_clarity,positive
Minxin Pei ,Government department,5.0,4.0,study_material,positive
Minxin Pei ,Government department,1.5,4.0,doubt_solving,negative
Minxin Pei ,Government department,1.5,4.0,faculty_availability,negative
Minxin Pei ,Government department,4.5,2.0,explanation_clarity,positive
Minxin Pei ,Government department,4.5,2.0,study_material,positive
Minxin Pei ,Government department,4.5,2.0,practical_sessions,positive
Minxin Pei ,Government department,4.5,2.0,subject_difficulty,positive
Minxin Pei ,Government department,4.5,3.0,explanation_clarity,positive
Minxin Pei ,Government department,4.5,3.0,explanation_clarity,positive
Minxin Pei ,Government department,4.5,3.0,doubt_solving,positive
Minxin Pei ,Government department,4.5,3.0,faculty_availability,positive
Minxin Pei ,Government department,4.5,3.0,subject_difficulty,positive
Minxin Pei ,Government department,4.5,4.0,explanation_clarity,positive
Minxin Pei ,Government department,4.5,4.0,doubt_solving,positive
Raquel Vega-Duran ,Modern Languages department,5.0,3.0,doubt_solving,positive
Raquel Vega-Duran ,Modern Languages department,5.0,3.0,study_material,positive
Raquel Vega-Duran ,Modern Languages department,5.0,2.0,doubt_solving,positive
Raquel Vega-Duran ,Modern Languages department,5.0,2.0,study_material,positive
Raquel Vega-Duran ,Modern Languages department,5.0,2.0,subject_difficulty,positive
Raquel Vega-Duran ,Modern Languages department,2.5,2.0,explanation_clarity,negative
Raquel Vega-Duran ,Modern Languages department,2.5,2.0,practical_sessions,negative
Raquel Vega-Duran ,Modern Languages department,2.5,2.0,faculty_availability,negative
Raquel Vega-Duran ,Modern Languages department,5.0,2.0,study_material,positive
Raquel Vega-Duran ,Modern Languages department,5.0,2.0,subject_difficulty,positive
Raquel Vega-Duran ,Modern Languages department,5.0,2.0,practical_sessions,positive
Raquel Vega-Duran ,Modern Languages department,5.0,2.0,subject_difficulty,positive
Ryan Carhart ,Literature department,4.5,3.0,doubt_solving,positive
Ryan Carhart ,Literature department,4.5,3.0,subject_difficulty,positive
Ryan Carhart ,Literature department,5.0,3.0,doubt_solving,positive
Ryan Carhart ,Literature department,4.0,3.0,explanation_clarity,positive
Ryan Carhart ,Literature department,4.0,3.0,doubt_solving,positive
Ryan Carhart ,Literature department,4.0,3.0,study_material,positive
Ryan Carhart ,Literature department,4.5,1.0,doubt_solving,positive
Ryan Carhart ,Literature department,4.5,1.0,subject_difficulty,positive
Myung-Koo Kang ,Government department,3.0,3.0,doubt_solving,negative
Myung-Koo Kang ,Government department,3.0,3.0,faculty_availability,negative
Myung-Koo Kang ,Government department,3.0,3.0,subject_difficulty,negative
Constance Rossum ,Government department,2.0,2.0,explanation_clarity,negative
Constance Rossum ,Government department,4.0,4.0,study_material,positive
Yosef Bonaparte ,Economics department,5.0,1.0,doubt_solving,positive
Yosef Bonaparte ,Economics department,5.0,1.0,practical_sessions,positive
Yosef Bonaparte ,Economics department,5.0,1.0,faculty_availability,positive
Michael O'Brien ,Mathematics department,1.0,4.0,explanation_clarity,negative
Michael O'Brien ,Mathematics department,1.0,4.0,subject_difficulty,negative
Robert Kojima ,Chemistry department,5.0,3.0,practical_sessions,positive
Robert Kojima ,Chemistry department,5.0,3.0,explanation_clarity,positive
Robert Kojima ,Chemistry department,5.0,3.0,doubt_solving,positive
Robert Kojima ,Chemistry department,5.0,3.0,practical_sessions,positive
Robert Kojima ,Chemistry department,4.0,4.0,explanation_clarity,positive
Robert Kojima ,Chemistry department,4.0,4.0,doubt_solving,positive
Robert Kojima ,Chemistry department,4.0,4.0,practical_sessions,positive
Robert Kojima ,Chemistry department,5.0,1.0,doubt_solving,positive
Robert Kojima ,Chemistry department,5.0,1.0,practical_sessions,positive
Robert Kojima ,Chemistry department,5.0,1.0,faculty_availability,positive
Robert Kojima ,Chemistry department,3.5,4.0,doubt_solving,negative
Robert Kojima ,Chemistry department,3.5,4.0,study_material,negative
Robert Kojima ,Chemistry department,3.5,4.0,subject_difficulty,negative
Robert Kojima ,Chemistry department,1.0,5.0,explanation_clarity,negative
Robert Kojima ,Chemistry department,1.0,5.0,study_material,negative
Robert Kojima ,Chemistry department,1.0,1.0,practical_sessions,negative
Robert Kojima ,Chemistry department,3.5,5.0,practical_sessions,negative
Robert Kojima ,Chemistry department,3.5,5.0,subject_difficulty,negative
Robert Kojima ,Chemistry department,3.5,3.0,teaching_pace,negative
Robert Kojima ,Chemistry department,3.5,3.0,doubt_solving,negative
Robert Kojima ,Chemistry department,3.5,3.0,study_material,negative
Robert Kojima ,Chemistry department,3.5,3.0,practical_sessions,negative
Robert Kojima ,Chemistry department,3.5,3.0,faculty_availability,negative
Robert Kojima ,Chemistry department,3.5,3.0,subject_difficulty,negative
Robert Kojima ,Chemistry department,2.5,3.0,explanation_clarity,negative
Robert Kojima ,Chemistry department,2.5,3.0,teaching_pace,negative
Robert Kojima ,Chemistry department,2.5,3.0,study_material,negative
Robert Kojima ,Chemistry department,2.5,3.0,practical_sessions,negative
Robert Kojima ,Chemistry department,2.5,3.0,subject_difficulty,negative
Robert Kojima ,Chemistry department,4.0,5.0,practical_sessions,negative
Robert Kojima ,Chemistry department,4.0,5.0,subject_difficulty,negative
Jessica Malisch ,Biology department,3.0,2.0,doubt_solving,neutral
Jessica Malisch ,Biology department,3.0,2.0,study_material,neutral
Jessica Malisch ,Biology department,3.0,2.0,practical_sessions,neutral
Craig Woelfel ,Literature department,5.0,4.0,explanation_clarity,positive
Craig Woelfel ,Literature department,5.0,4.0,doubt_solving,positive
Craig Woelfel ,Literature department,5.0,4.0,subject_difficulty,positive
Craig Woelfel ,Literature department,5.0,2.0,study_material,positive
Craig Woelfel ,Literature department,5.0,3.0,explanation_clarity,positive
Craig Woelfel ,Literature department,5.0,3.0,doubt_solving,positive
Craig Woelfel ,Literature department,5.0,3.0,subject_difficulty,positive
Kayla Kaiser ,Chemistry department,2.0,3.0,explanation_clarity,negative
Kayla Kaiser ,Chemistry department,2.0,3.0,doubt_solving,negative
Kayla Kaiser ,Chemistry department,2.0,3.0,study_material,negative
Kayla Kaiser ,Chemistry department,2.0,3.0,faculty_availability,negative
Kayla Kaiser ,Chemistry department,3.0,4.0,doubt_solving,negative
Kayla Kaiser ,Chemistry department,3.0,4.0,study_material,negative
Kayla Kaiser ,Chemistry department,3.0,4.0,practical_sessions,negative
Kayla Kaiser ,Chemistry department,1.0,3.0,study_material,negative
Kayla Kaiser ,Chemistry department,1.0,3.0,practical_sessions,negative
Kayla Kaiser ,Chemistry department,4.5,2.0,doubt_solving,positive
Kayla Kaiser ,Chemistry department,4.5,2.0,faculty_availability,positive
Kayla Kaiser ,Chemistry department,4.0,3.0,doubt_solving,negative
Kayla Kaiser ,Chemistry department,4.0,3.0,subject_difficulty,negative
Kayla Kaiser ,Chemistry department,2.0,4.0,explanation_clarity,negative
Kayla Kaiser ,Chemistry department,2.0,4.0,doubt_solving,negative
Kayla Kaiser ,Chemistry department,2.0,4.0,practical_sessions,negative
Kayla Kaiser ,Chemistry department,2.0,4.0,faculty_availability,negative
Kayla Kaiser ,Chemistry department,2.0,4.0,subject_difficulty,negative
Kayla Kaiser ,Chemistry department,4.0,2.0,doubt_solving,positive
Kayla Kaiser ,Chemistry department,4.0,2.0,faculty_availability,positive
Murat Binay ,Economics department,5.0,4.0,explanation_clarity,positive
Murat Binay ,Economics department,5.0,4.0,doubt_solving,positive
Murat Binay ,Economics department,5.0,4.0,study_material,positive
Murat Binay ,Economics department,5.0,4.0,faculty_availability,positive
Murat Binay ,Economics department,5.0,4.0,subject_difficulty,positive
Murat Binay ,Economics department,1.0,3.0,doubt_solving,negative
Murat Binay ,Economics department,1.0,3.0,practical_sessions,negative
Murat Binay ,Economics department,1.0,3.0,faculty_availability,negative
Murat Binay ,Economics department,5.0,4.0,explanation_clarity,positive
Murat Binay ,Economics department,5.0,4.0,study_material,positive
Murat Binay ,Economics department,5.0,4.0,practical_sessions,positive
Murat Binay ,Economics department,5.0,4.0,subject_difficulty,positive
